Veg_Pot,Annee,PlacetteID,origTreeID,Espece,Etat,Nombre,DHPcm,Type_Eco,reg_eco,Altitude,PTot,TMoy,Cl_Drai,hauteur_pred,milieu,sdom_bio,GrEspece,vol_dm3
FE6,2055,FE62,17,ERR,vivant,2.0659968966435,14.5286620145819,FE62,3c,250,1312,2,30,14.9187041422991,2,3E,ERR,81.388654107195
FE6,2035,FE62,18,ERS,vivant,1.72881935656559,10.245951470799,FE62,3c,250,1312,2,30,11.242287661512,2,3E,ERS,20.2858914949592
FE6,2045,FE62,18,ERS,vivant,1.55002367438495,12.345951470799,FE62,3c,250,1312,2,30,12.2548148153409,2,3E,ERS,44.0100728005587
FE6,2055,FE62,18,ERS,vivant,1.40348222483746,14.245951470799,FE62,3c,250,1312,2,30,13.0354615387675,2,3E,ERS,70.1842196765756
FE6,2035,FE62,19,HEG,vivant,0.560544250023658,10.7292347723966,FE62,3c,250,1312,2,30,11.9684253917131,2,3E,HEG,29.8254938416653
FE6,2045,FE62,19,HEG,vivant,0.530043976377541,13.3292347723966,FE62,3c,250,1312,2,30,13.4482525552361,2,3E,HEG,66.5330092189
FE6,2055,FE62,19,HEG,vivant,0.502209686374162,15.9292347723966,FE62,3c,250,1312,2,30,14.6839145698727,2,3E,HEG,114.175044861908
FE6,2035,FE62,20,OSV,vivant,0.904563705144901,9.84163142264976,FE62,3c,250,1312,2,30,13.5617944021184,2,3E,OSV,20.3243652818652
FE6,2045,FE62,20,OSV,vivant,0.758178870333074,11.0416314226498,FE62,3c,250,1312,2,30,14.2355518870367,2,3E,OSV,35.3569893145397
FE6,2055,FE62,20,OSV,vivant,0.638091173692862,12.1416314226498,FE62,3c,250,1312,2,30,14.8052054781938,2,3E,OSV,50.8945963595716
FE6,2035,FE62,21,PEU,vivant,1.84390033510657,11.1816325773409,FE62,3c,250,1312,2,30,14.8169895983517,2,3E,PEU,42.9126037193891
FE6,2045,FE62,21,PEU,vivant,1.21922433123615,14.3816325773409,FE62,3c,250,1312,2,30,16.7068992542337,2,3E,PEU,101.004101369869
FE6,2055,FE62,21,PEU,vivant,0.890750403607495,17.5816325773409,FE62,3c,250,1312,2,30,18.2194943958412,2,3E,PEU,178.332743558893
FE6,2035,FE62,22,PIN,vivant,1.20453095557513,10.8522016813209,FE62,3c,250,1312,2,30,11.5561765360099,2,3E,PIN,34.5293865729542
FE6,2045,FE62,22,PIN,vivant,1.14274842860413,14.6522016813209,FE62,3c,250,1312,2,30,14.0146809224851,2,3E,PIN,96.9301906141062
FE6,2055,FE62,22,PIN,vivant,1.0942494037025,18.5522016813209,FE62,3c,250,1312,2,30,16.081158408727,2,3E,PIN,189.256246499596
FE6,2035,FE62,23,SAB,vivant,2.55645967435623,10.7552895426988,FE62,3c,250,1312,2,30,11.097876757864,2,3E,SAB,31.0685495183807
FE6,2045,FE62,23,SAB,vivant,1.9517008908311,13.7552895426988,FE62,3c,250,1312,2,30,13.1363040530493,2,3E,SAB,74.7914353002257
FE6,2055,FE62,23,SAB,vivant,1.33435513097006,16.5552895426988,FE62,3c,250,1312,2,30,14.8149144346929,2,3E,SAB,129.709550126855
FE6,2045,FE62,24,,vivant,0.751036389684622,10.4234572102812,FE62,3c,250,1312,2,30,12.4979221812081,2,3E,AUT,26.251018681095
FE6,2055,FE62,24,,vivant,0.457865119936042,11.9234572102812,FE62,3c,250,1312,2,30,13.2113690314022,2,3E,AUT,45.1188024056873
FE6,2045,FE62,25,BOJ,vivant,0.771875127606007,10.5439039684767,FE62,3c,250,1312,2,30,12.5585551708601,2,3E,BOJ,27.6598239679513
FE6,2055,FE62,25,BOJ,vivant,0.686373549603132,12.8439039684767,FE62,3c,250,1312,2,30,13.6086132880276,2,3E,BOJ,58.1648176870618
FE6,2045,FE62,26,BOP,vivant,0.381310344391215,10.0397532740684,FE62,3c,250,1312,2,30,14.2631791097672,2,3E,BOP,26.8005857337813
FE6,2055,FE62,26,BOP,vivant,0.274219375477507,12.0397532740684,FE62,3c,250,1312,2,30,15.4534098074996,2,3E,BOP,56.6386331582086
FE6,2045,FE62,27,CHX,vivant,1.29557950195455,10.9352216280351,FE62,3c,250,1312,2,30,13.5736094215432,2,3E,CHX,33.5281463484519
FE6,2055,FE62,27,CHX,vivant,1.05703619679202,13.5352216280351,FE62,3c,250,1312,2,30,14.9772761218323,2,3E,CHX,72.548330541218
FE6,2045,FE62,28,,vivant,0.498272608562087,10.5535947195668,FE62,3c,250,1312,2,30,9.57003056438535,2,3E,EPX,25.5501059757952
FE6,2055,FE62,28,,vivant,0.43484594939882,13.1535947195668,FE62,3c,250,1312,2,30,11.3818053128433,2,3E,EPX,59.214965298328
FE6,2045,FE62,29,ERR,vivant,2.18758114254523,10.3164676186519,FE62,3c,250,1312,2,30,12.9391683657924,2,3E,ERR,22.7088632698103
FE6,2055,FE62,29,ERR,vivant,1.85834457561464,12.1164676186519,FE62,3c,250,1312,2,30,13.8633830313225,2,3E,ERR,44.9137120801653
FE6,2045,FE62,30,ERS,vivant,1.48073936702228,10.1491854523381,FE62,3c,250,1312,2,30,11.1911999906653,2,3E,ERS,19.3189095868478
FE6,2055,FE62,30,ERS,vivant,1.30621519380497,11.9491854523381,FE62,3c,250,1312,2,30,12.0766066431469,2,3E,ERS,39.1177927618768
FE6,2045,FE62,31,HEG,vivant,0.512807257229995,10.5916595206689,FE62,3c,250,1312,2,30,11.8820060462589,2,3E,HEG,28.174004862456
FE6,2055,FE62,31,HEG,vivant,0.480762709682345,12.8916595206689,FE62,3c,250,1312,2,30,13.2179984556279,2,3E,HEG,59.6076131080763
FE6,2045,FE62,32,OSV,vivant,0.870819133814129,9.77900685104789,FE62,3c,250,1312,2,30,13.5249419675785,2,3E,OSV,19.5922475744746
FE6,2055,FE62,32,OSV,vivant,0.711813970457523,10.7790068510479,FE62,3c,250,1312,2,30,14.0930883999208,2,3E,OSV,31.9003757756254
FE6,2045,FE62,33,PEU,vivant,1.25887380884859,11.0058561142526,FE62,3c,250,1312,2,30,14.6995419772478,2,3E,PEU,40.2524358485171
FE6,2055,FE62,33,PEU,vivant,0.773561063912418,13.8058561142526,FE62,3c,250,1312,2,30,16.3981877417605,2,3E,PEU,89.1661779536376
FE6,2045,FE62,34,PIN,vivant,1.01062597963399,10.7042429024699,FE62,3c,250,1312,2,30,11.4492917550133,2,3E,PIN,32.6230757686803
FE6,2055,FE62,34,PIN,vivant,0.950917491902709,14.1042429024699,FE62,3c,250,1312,2,30,13.6907546874626,2,3E,PIN,86.2925767603317
FE6,2045,FE62,35,SAB,vivant,3.10724116508297,10.6155141835073,FE62,3c,250,1312,2,30,10.9956405196768,2,3E,SAB,29.3971575716179
FE6,2055,FE62,35,SAB,vivant,2.29191697206701,13.2155141835073,FE62,3c,250,1312,2,30,12.7897260831311,2,3E,SAB,65.7937298314124
FE6,2055,FE62,36,,vivant,0.497955774543185,10.307173467713,FE62,3c,250,1312,2,30,12.4387881020136,2,3E,AUT,24.9080720346049
FE6,2055,FE62,37,BOJ,vivant,0.607447175319323,10.4170373376107,FE62,3c,250,1312,2,30,12.4946728493075,2,3E,BOJ,26.1764374879891
FE6,2055,FE62,38,BOP,vivant,0.195295670775844,9.95718314867974,FE62,3c,250,1312,2,30,14.2098161127076,2,3E,BOP,25.7041862228974
FE6,2055,FE62,39,CHX,vivant,0.69584500092797,10.773972410688,FE62,3c,250,1312,2,30,13.4772009718926,2,3E,CHX,31.4430619486206
FE6,2055,FE62,40,,vivant,0.36485771558707,10.4258766242211,FE62,3c,250,1312,2,30,9.47443618123233,2,3E,EPX,24.189234437075
FE6,2055,FE62,41,ERR,vivant,1.66699785053849,10.2095843690001,FE62,3c,250,1312,2,30,12.8798920322921,2,3E,ERR,21.5179671645192
FE6,2055,FE62,42,ERS,vivant,1.21232806451883,10.0570002195264,FE62,3c,250,1312,2,30,11.1421319309372,2,3E,ERS,18.407726985388
FE6,2055,FE62,43,HEG,vivant,0.466638604994972,10.4605969140704,FE62,3c,250,1312,2,30,11.7988370485562,2,3E,HEG,26.6270121987966
FE6,2055,FE62,44,OSV,vivant,0.792523598635287,9.71934685051597,FE62,3c,250,1312,2,30,13.489666614145,2,3E,OSV,18.8994749932115
FE6,2055,FE62,45,PEU,vivant,0.719080089713763,10.8384006951879,FE62,3c,250,1312,2,30,14.586148074696,2,3E,PEU,37.7677394168668
FE6,2055,FE62,46,PIN,vivant,0.73202003000461,10.5632883122961,FE62,3c,250,1312,2,30,11.3465812256808,2,3E,PIN,30.842123144254
FE6,2055,FE62,47,SAB,vivant,3.4221550226468,10.4823556198571,FE62,3c,250,1312,2,30,10.8975746427941,2,3E,SAB,27.8342282663363
MF1,2025,MF12,1,BOJ,vivant,1,15,MF12,3c,250,1312,2,30,12.9058078708297,2,3E,BOJ,83.3967676567429
MF1,2035,MF12,1,BOJ,vivant,0.90386733027113,18.6,MF12,3c,250,1312,2,30,13.9598454161737,2,3E,BOJ,149.590926146785
MF1,2045,MF12,1,BOJ,vivant,0.814567215643315,21.9,MF12,3c,250,1312,2,30,14.7397206315664,2,3E,BOJ,225.774635552042
MF1,2055,MF12,1,BOJ,vivant,0.730569590244657,25,MF12,3c,250,1312,2,30,15.3475886321729,2,3E,BOJ,311.139478522268
MF1,2025,MF12,2,BOP,vivant,1,15,MF12,3c,250,1312,2,30,14.6921711898871,2,3E,BOP,98.218678921316
MF1,2035,MF12,2,BOP,vivant,0.779756322371467,18,MF12,3c,250,1312,2,30,15.8026575499672,2,3E,BOP,162.351193008899
MF1,2045,MF12,2,BOP,vivant,0.595416309735123,20.7,MF12,3c,250,1312,2,30,16.6492424264067,2,3E,BOP,232.915109445433
MF1,2055,MF12,2,BOP,vivant,0.443483426722266,23.1,MF12,3c,250,1312,2,30,17.3041626331235,2,3E,BOP,306.136055112546
MF1,2025,MF12,3,EPB,vivant,1,15,MF12,3c,250,1312,2,30,11.1533940971255,2,3E,EPX,80.3476870733566
MF1,2035,MF12,3,EPB,vivant,0.899999110270976,18.9,MF12,3c,250,1312,2,30,13.2064270031544,2,3E,EPX,158.812745666445
MF1,2045,MF12,3,EPB,vivant,0.799769807281196,22.7,MF12,3c,250,1312,2,30,14.9116871606797,2,3E,EPX,260.960262084003
MF1,2055,MF12,3,EPB,vivant,0.700786318524596,26.3,MF12,3c,250,1312,2,30,16.3130801048326,2,3E,EPX,381.192912151393
MF1,2025,MF12,4,ERR,vivant,1,15,MF12,3c,250,1312,2,30,13.71993575926,2,3E,ERR,81.2550994454246
MF1,2035,MF12,4,ERR,vivant,0.757439717433151,19.1,MF12,3c,250,1312,2,30,15.0349684817683,2,3E,ERR,157.780643477659
MF1,2045,MF12,4,ERR,vivant,0.610080464823548,23,MF12,3c,250,1312,2,30,16.0193928688145,2,3E,ERR,252.088510136005
MF1,2055,MF12,4,ERR,vivant,0.509457100349777,26.7,MF12,3c,250,1312,2,30,16.7744457392635,2,3E,ERR,361.40479305542
MF1,2025,MF12,5,FRN,vivant,1,15,MF12,3c,250,1312,2,30,14.6334965102685,2,3E,FRN,95.4464221016578
MF1,2035,MF12,5,FRN,vivant,0.877651358399402,17.6,MF12,3c,250,1312,2,30,15.7693649443538,2,3E,FRN,150.423189702259
MF1,2045,MF12,5,FRN,vivant,0.773817792221552,20.1,MF12,3c,250,1312,2,30,16.714811267002,2,3E,FRN,214.468190949437
MF1,2055,MF12,5,FRN,vivant,0.682042656818823,22.5,MF12,3c,250,1312,2,30,17.5107485543503,2,3E,FRN,286.553583706711
MF1,2025,MF12,6,PET,vivant,1,15,MF12,3c,250,1312,2,30,14.3528991093051,2,3E,PEU,96.4559509118844
MF1,2035,MF12,6,PET,vivant,0.697032110179026,20.4,MF12,3c,250,1312,2,30,16.4402876957204,2,3E,PEU,223.891875321264
MF1,2045,MF12,6,PET,vivant,0.482845713089817,25.7,MF12,3c,250,1312,2,30,17.9231296872312,2,3E,PEU,398.54246539743
MF1,2055,MF12,6,PET,vivant,0.331449406177259,31,MF12,3c,250,1312,2,30,19.0077027255019,2,3E,PEU,622.368197705714
MF1,2025,MF12,7,SAB,vivant,1,15,MF12,3c,250,1312,2,30,12.0469376979453,2,3E,SAB,84.4522757562974
MF1,2035,MF12,7,SAB,vivant,0.660566867726776,19,MF12,3c,250,1312,2,30,14.1386208483684,2,3E,SAB,165.716937343291
MF1,2045,MF12,7,SAB,vivant,0.39971076000953,22.8,MF12,3c,250,1312,2,30,15.8838935355548,2,3E,SAB,267.598666356797
MF1,2055,MF12,7,SAB,vivant,0.22101042552759,26.4,MF12,3c,250,1312,2,30,17.3678421961692,2,3E,SAB,386.156902501027
MF1,2035,MF12,8,,vivant,0.675610264182753,11.2465473677269,MF12,3c,250,1312,2,30,11.4906169111973,2,3E,AUT,32.2838889819146
MF1,2045,MF12,8,,vivant,0.415006665501216,14.3465473677269,MF12,3c,250,1312,2,30,12.6861092265696,2,3E,AUT,73.2205738510693
MF1,2055,MF12,8,,vivant,0.298023105181643,17.4465473677269,MF12,3c,250,1312,2,30,13.6482202988825,2,3E,AUT,126.487684501678
MF1,2035,MF12,9,BOJ,vivant,0.346584591934346,11.2465473677269,MF12,3c,250,1312,2,30,11.4906169111973,2,3E,BOJ,32.2838889819146
MF1,2045,MF12,9,BOJ,vivant,0.316730606943805,14.8465473677269,MF12,3c,250,1312,2,30,12.8550973324926,2,3E,BOJ,80.9573002181105
MF1,2055,MF12,9,BOJ,vivant,0.288274657520013,18.2465473677269,MF12,3c,250,1312,2,30,13.8667221345932,2,3E,BOJ,142.319211346647
MF1,2035,MF12,10,BOP,vivant,0.177801505319247,11.2465473677269,MF12,3c,250,1312,2,30,12.9622771677273,2,3E,BOP,38.0446733432523
MF1,2045,MF12,10,BOP,vivant,0.14591086235363,14.3465473677269,MF12,3c,250,1312,2,30,14.4216655314277,2,3E,BOP,86.1815724268552
MF1,2055,MF12,10,BOP,vivant,0.116571212077106,17.1465473677269,MF12,3c,250,1312,2,30,15.5068346533901,2,3E,BOP,142.600705602113
MF1,2035,MF12,11,,vivant,0.355268604430203,11.2465473677269,MF12,3c,250,1312,2,30,8.80238911864543,2,3E,EPX,29.1773043177474
MF1,2045,MF12,11,,vivant,0.326211781315394,15.0465473677269,MF12,3c,250,1312,2,30,11.1800288573435,2,3E,EPX,81.1293612781491
MF1,2055,MF12,11,,vivant,0.295657698683983,18.6465473677269,MF12,3c,250,1312,2,30,13.0831309685648,2,3E,EPX,152.906896679037
MF1,2035,MF12,12,ERR,vivant,0.539277808785078,11.2465473677269,MF12,3c,250,1312,2,30,12.1558566758026,2,3E,ERR,30.4659696368786
MF1,2045,MF12,12,ERR,vivant,0.374581012738589,15.3465473677269,MF12,3c,250,1312,2,30,13.8448191963032,2,3E,ERR,86.8508830111703
MF1,2055,MF12,12,ERR,vivant,0.28869827923937,19.2465473677269,MF12,3c,250,1312,2,30,15.0761199119529,2,3E,ERR,160.940330341981
MF1,2035,MF12,13,FRN,vivant,1.31463328294405,11.2465473677269,MF12,3c,250,1312,2,30,12.6365205120093,2,3E,FRN,35.933216098509
MF1,2045,MF12,13,FRN,vivant,1.16081939929345,13.7465473677269,MF12,3c,250,1312,2,30,14.0194311539733,2,3E,FRN,73.0390414750204
MF1,2055,MF12,13,FRN,vivant,1.02804892475738,16.1465473677269,MF12,3c,250,1312,2,30,15.1557127143773,2,3E,FRN,118.255762786864
MF1,2035,MF12,14,PEU,vivant,0.258109877918235,11.2465473677269,MF12,3c,250,1312,2,30,12.401589392352,2,3E,PEU,36.6444963243244
MF1,2045,MF12,14,PEU,vivant,0.18308846494333,16.3465473677269,MF12,3c,250,1312,2,30,14.9413340992767,2,3E,PEU,123.549945779052
MF1,2055,MF12,14,PEU,vivant,0.1298828768135,21.3465473677269,MF12,3c,250,1312,2,30,16.7402927172262,2,3E,PEU,251.453219948774
MF1,2035,MF12,15,SAB,vivant,1.82829830195176,11.2465473677269,MF12,3c,250,1312,2,30,9.76701765063103,2,3E,SAB,31.7235469275542
MF1,2045,MF12,15,SAB,vivant,1.34462208641863,15.1465473677269,MF12,3c,250,1312,2,30,12.12908426612,2,3E,SAB,86.9650547687344
MF1,2055,MF12,15,SAB,vivant,0.909355069490636,18.8465473677269,MF12,3c,250,1312,2,30,14.0636342809861,2,3E,SAB,162.109438482004
MF1,2045,MF12,16,,vivant,0.679958063822625,11.1485453401585,MF12,3c,250,1312,2,30,11.4480308919802,2,3E,AUT,31.1803485383935
MF1,2055,MF12,16,,vivant,0.42111504860527,14.0485453401585,MF12,3c,250,1312,2,30,12.582565269993,2,3E,AUT,68.7626952764397
MF1,2045,MF12,17,BOJ,vivant,0.343832679864094,11.1485453401585,MF12,3c,250,1312,2,30,11.4480308919802,2,3E,BOJ,31.1803485383935
MF1,2055,MF12,17,BOJ,vivant,0.315074357095067,14.6485453401585,MF12,3c,250,1312,2,30,12.7888731753311,2,3E,BOJ,77.8548363923855
MF1,2045,MF12,18,BOP,vivant,0.162785732101932,11.1485453401585,MF12,3c,250,1312,2,30,12.9106483368851,2,3E,BOP,36.7554440091604
MF1,2055,MF12,18,BOP,vivant,0.134469374437391,14.1485453401585,MF12,3c,250,1312,2,30,14.3374128944087,2,3E,BOP,82.6673704163601
MF1,2045,MF12,19,,vivant,0.353671023999611,11.1485453401585,MF12,3c,250,1312,2,30,8.73508200468915,2,3E,EPX,28.1466423061127
MF1,2055,MF12,19,,vivant,0.32565402747748,14.7485453401585,MF12,3c,250,1312,2,30,11.008531365844,2,3E,EPX,76.188611218999
MF1,2045,MF12,20,ERR,vivant,0.542060524611823,11.1485453401585,MF12,3c,250,1312,2,30,12.108942673797,2,3E,ERR,29.371426597642
MF1,2055,MF12,20,ERR,vivant,0.37930367425484,15.1485453401585,MF12,3c,250,1312,2,30,13.7738165605511,2,3E,ERR,83.6343708737762
MF1,2045,MF12,21,FRN,vivant,1.33088572959804,11.1485453401585,MF12,3c,250,1312,2,30,12.5774054061854,2,3E,FRN,34.6767387122508
MF1,2055,MF12,21,FRN,vivant,1.17935239367748,13.5485453401585,MF12,3c,250,1312,2,30,13.9179595522345,2,3E,FRN,69.7365330968293
MF1,2045,MF12,22,PEU,vivant,0.239403459026226,11.1485453401585,MF12,3c,250,1312,2,30,12.3433746667916,2,3E,PEU,35.3805344062922
MF1,2055,MF12,22,PEU,vivant,0.171495469783937,16.0485453401585,MF12,3c,250,1312,2,30,14.8154692391656,2,3E,PEU,117.289945284623
MF1,2045,MF12,23,SAB,vivant,1.84746622801485,11.1485453401585,MF12,3c,250,1312,2,30,9.70240013315122,2,3E,SAB,30.6384007423099
MF1,2055,MF12,23,SAB,vivant,1.37343164828436,14.8485453401585,MF12,3c,250,1312,2,30,11.9615510289445,2,3E,SAB,81.8919511606057
MF1,2055,MF12,24,,vivant,0.666235896611965,11.0478350096061,MF12,3c,250,1312,2,30,11.4039182714114,2,3E,AUT,30.0580164477653
MF1,2055,MF12,25,BOJ,vivant,0.337329246459279,11.0478350096061,MF12,3c,250,1312,2,30,11.4039182714114,2,3E,BOJ,30.0580164477653
MF1,2055,MF12,26,BOP,vivant,0.147456889731153,11.0478350096061,MF12,3c,250,1312,2,30,12.8571929346484,2,3E,BOP,35.4448570853506
MF1,2055,MF12,27,,vivant,0.347876184867072,11.0478350096061,MF12,3c,250,1312,2,30,8.66556905806371,2,3E,EPX,27.1031604336263
MF1,2055,MF12,28,ERR,vivant,0.533902468486823,11.0478350096061,MF12,3c,250,1312,2,30,12.0603560481644,2,3E,ERR,28.2583506471964
MF1,2055,MF12,29,FRN,vivant,1.33670985911735,11.0478350096061,MF12,3c,250,1312,2,30,12.51623148339,2,3E,FRN,33.4006182875228
MF1,2055,MF12,30,PEU,vivant,0.220488476459259,11.0478350096061,MF12,3c,250,1312,2,30,12.2831097424478,2,3E,PEU,34.0968162848675
MF1,2055,MF12,31,SAB,vivant,1.84216645574392,11.0478350096061,MF12,3c,250,1312,2,30,9.63569430014683,2,3E,SAB,29.5382045602027
MJ1,2025,MJ12,1,BOG,vivant,1,15,MJ12,3c,250,1312,2,30,18.3271261531704,2,3E,BOG,118.849128250991
MJ1,2035,MJ12,1,BOG,vivant,0.674072108340428,16.9,MJ12,3c,250,1312,2,30,19.0162466507893,2,3E,BOG,164.281674235938
MJ1,2045,MJ12,1,BOG,vivant,0.427989315030581,18.3,MJ12,3c,250,1312,2,30,19.4787087606705,2,3E,BOG,201.90466629948
MJ1,2055,MJ12,1,BOG,vivant,0.263213335230774,19.4,MJ12,3c,250,1312,2,30,19.8191163637805,2,3E,BOG,234.000589650552
MJ1,2025,MJ12,2,BOJ,vivant,1,15,MJ12,3c,250,1312,2,30,15.0550801372604,2,3E,BOJ,97.2852713156064
MJ1,2035,MJ12,2,BOJ,vivant,0.924722687078752,18.6,MJ12,3c,250,1312,2,30,16.284491508785,2,3E,BOJ,174.501371183257
MJ1,2045,MJ12,2,BOJ,vivant,0.866851761548529,21.9,MJ12,3c,250,1312,2,30,17.2033534415168,2,3E,BOJ,263.511158088935
MJ1,2055,MJ12,2,BOJ,vivant,0.817416023916939,24.8,MJ12,3c,250,1312,2,30,17.8848566738574,2,3E,BOJ,356.524403505231
MJ1,2025,MJ12,3,BOP,vivant,1,15,MJ12,3c,250,1312,2,30,17.224896909807,2,3E,BOP,115.150211440607
MJ1,2035,MJ12,3,BOP,vivant,0.910393544687421,17.8,MJ12,3c,250,1312,2,30,18.4292838731815,2,3E,BOP,184.606092064807
MJ1,2045,MJ12,3,BOP,vivant,0.817257029675785,20.3,MJ12,3c,250,1312,2,30,19.3545660803701,2,3E,BOP,259.530853725439
MJ1,2055,MJ12,3,BOP,vivant,0.727958525378845,22.5,MJ12,3c,250,1312,2,30,20.0740621099966,2,3E,BOP,335.846732972194
MJ1,2025,MJ12,4,CHR,vivant,1,15,MJ12,3c,250,1312,2,30,15.5201121181876,2,3E,CHX,98.3069877298115
MJ1,2035,MJ12,4,CHR,vivant,0.917593597049423,20.3,MJ12,3c,250,1312,2,30,17.5989316821914,2,3E,CHX,224.677471065217
MJ1,2045,MJ12,4,CHR,vivant,0.844714833401546,25.6,MJ12,3c,250,1312,2,30,19.1543389537906,2,3E,CHX,400.929205820266
MJ1,2055,MJ12,4,CHR,vivant,0.77029490795338,30.8,MJ12,3c,250,1312,2,30,20.3250365306171,2,3E,CHX,623.6489178372
MJ1,2025,MJ12,5,EPB,vivant,1,15,MJ12,3c,250,1312,2,30,13.2973165115739,2,3E,EPX,95.7922419564354
MJ1,2035,MJ12,5,EPB,vivant,0.942774870989204,19,MJ12,3c,250,1312,2,30,15.596206621968,2,3E,EPX,189.645916015269
MJ1,2045,MJ12,5,EPB,vivant,0.886703843463511,22.8,MJ12,3c,250,1312,2,30,17.4558197729256,2,3E,EPX,308.175303115795
MJ1,2055,MJ12,5,EPB,vivant,0.831142799976872,26.3,MJ12,3c,250,1312,2,30,18.9481675466893,2,3E,EPX,442.767835420319
MJ1,2025,MJ12,6,ERP,vivant,1,15,MJ12,3c,250,1312,2,30,13.9563635089966,2,3E,ERP,85.7989124915175
MJ1,2035,MJ12,6,ERP,vivant,0.547504380281282,17,MJ12,3c,250,1312,2,30,14.6933340863027,2,3E,ERP,122.325271783253
MJ1,2045,MJ12,6,ERP,vivant,0.235127557026431,18.4,MJ12,3c,250,1312,2,30,15.1548527561291,2,3E,ERP,151.334999242026
MJ1,2055,MJ12,6,ERP,vivant,0.0882218797109511,19.4,MJ12,3c,250,1312,2,30,15.4603020054715,2,3E,ERP,173.816168109318
MJ1,2025,MJ12,7,ERR,vivant,1,15,MJ12,3c,250,1312,2,30,16.1403535387589,2,3E,ERR,95.5898085011812
MJ1,2035,MJ12,7,ERR,vivant,0.931539159338542,18.4,MJ12,3c,250,1312,2,30,17.4404016844612,2,3E,ERR,168.247253314221
MJ1,2045,MJ12,7,ERR,vivant,0.864824839087313,21.5,MJ12,3c,250,1312,2,30,18.4214851328,2,3E,ERR,250.79923009542
MJ1,2055,MJ12,7,ERR,vivant,0.801051390419369,24.3,MJ12,3c,250,1312,2,30,19.1775566691231,2,3E,ERR,339.130425816751
MJ1,2025,MJ12,8,ERS,vivant,1,15,MJ12,3c,250,1312,2,30,13.9563635089966,2,3E,ERS,85.7989124915175
MJ1,2035,MJ12,8,ERS,vivant,0.903060015608262,18,MJ12,3c,250,1312,2,30,15.0271777587907,2,3E,ERS,142.754269197888
MJ1,2045,MJ12,8,ERS,vivant,0.834305223658396,20.8,MJ12,3c,250,1312,2,30,15.8572394121825,2,3E,ERS,207.77418726847
MJ1,2055,MJ12,8,ERS,vivant,0.7787610962234,23.3,MJ12,3c,250,1312,2,30,16.4869061860584,2,3E,ERS,275.6669121224
MJ1,2025,MJ12,9,FRN,vivant,1,15,MJ12,3c,250,1312,2,30,17.2105699474724,2,3E,FRN,112.255285171515
MJ1,2035,MJ12,9,FRN,vivant,0.877280074184144,17.5,MJ12,3c,250,1312,2,30,18.4580235811692,2,3E,FRN,173.789029581073
MJ1,2045,MJ12,9,FRN,vivant,0.798295055207993,19.8,MJ12,3c,250,1312,2,30,19.4634208340613,2,3E,FRN,241.642724957688
MJ1,2055,MJ12,9,FRN,vivant,0.735296171892748,21.9,MJ12,3c,250,1312,2,30,20.2824406061231,2,3E,FRN,313.290753697413
MJ1,2025,MJ12,10,HEG,vivant,1,15,MJ12,3c,250,1312,2,30,14.8048341712181,2,3E,HEG,99.4708647247967
MJ1,2035,MJ12,10,HEG,vivant,0.98129976508338,18.8,MJ12,3c,250,1312,2,30,16.4921708933196,2,3E,HEG,187.659699058528
MJ1,2045,MJ12,10,HEG,vivant,0.956356650014489,22.5,MJ12,3c,250,1312,2,30,17.820544640623,2,3E,HEG,299.496035832285
MJ1,2055,MJ12,10,HEG,vivant,0.924570533809696,26.1,MJ12,3c,250,1312,2,30,18.8828450004896,2,3E,HEG,433.518009653587
MJ1,2025,MJ12,11,PET,vivant,1,15,MJ12,3c,250,1312,2,30,18.2725915410359,2,3E,PEU,122.79750448273
MJ1,2035,MJ12,11,PET,vivant,0.869728898528059,19.9,MJ12,3c,250,1312,2,30,20.6174062597596,2,3E,PEU,265.993705923632
MJ1,2045,MJ12,11,PET,vivant,0.763333937787512,24.6,MJ12,3c,250,1312,2,30,22.3308287986107,2,3E,PEU,453.169884502101
MJ1,2055,MJ12,11,PET,vivant,0.669169625881597,29,MJ12,3c,250,1312,2,30,23.5909823417466,2,3E,PEU,673.623811888889
MJ1,2025,MJ12,12,PIB,vivant,1,15,MJ12,3c,250,1312,2,30,15.1921065991356,2,3E,PIN,111.118815374896
MJ1,2035,MJ12,12,PIB,vivant,0.915370850966885,20.2,MJ12,3c,250,1312,2,30,18.0007397361586,2,3E,PIN,253.425739905602
MJ1,2045,MJ12,12,PIB,vivant,0.850174420550043,25.8,MJ12,3c,250,1312,2,30,20.4102533523577,2,3E,PIN,470.702309663801
MJ1,2055,MJ12,12,PIB,vivant,0.79433245264295,31.6,MJ12,3c,250,1312,2,30,22.4289951692145,2,3E,PIN,765.383856538059
MJ1,2025,MJ12,13,PRP,vivant,1,15,MJ12,3c,250,1312,2,30,17.224896909807,2,3E,PRP,
MJ1,2035,MJ12,13,PRP,vivant,0.643681548977669,17.1,MJ12,3c,250,1312,2,30,18.1464521781911,2,3E,PRP,
MJ1,2045,MJ12,13,PRP,vivant,0.358474698962238,18.7,MJ12,3c,250,1312,2,30,18.776962947722,2,3E,PRP,
MJ1,2055,MJ12,13,PRP,vivant,0.183013357462821,20,MJ12,3c,250,1312,2,30,19.2499797949638,2,3E,PRP,
MJ1,2025,MJ12,14,PRU,vivant,1,15,MJ12,3c,250,1312,2,30,10.7505117926876,2,3E,PRU,68.0816315918533
