"","Veg_Pot","Annee","PlacetteID","origTreeID","Espece","Etat","Nombre","DHPcm","Type_Eco","reg_eco","Altitude","PTot","TMoy","Cl_Drai","hauteur_pred","milieu","sdom_bio","GrEspece","vol_dm3"
"650","MS1",2035,"MS12",11,"THO","vivant",0.904469622272131,18,"MS12","3c",250,1312,2,30,9.14974730683635,"2","3E","THO",96.3283760250727
"651","MS1",2045,"MS12",11,"THO","vivant",0.825713972704632,21,"MS12","3c",250,1312,2,30,10.2340352630538,"2","3E","THO",148.043729794659
"652","MS1",2035,"MS12",12,"BOJ","vivant",0.715673051248144,11.1883161913571,"MS12","3c",250,1312,2,30,10.6013291091844,"2","3E","BOJ",29.2434422660558
"653","MS1",2045,"MS12",12,"BOJ","vivant",0.642067016333925,15.0883161913571,"MS12","3c",250,1312,2,30,12.331076000609,"2","3E","BOJ",80.8562741282555
"654","MS1",2035,"MS12",13,"BOP","vivant",1.85983022106617,10.6097844622697,"MS12","3c",250,1312,2,30,11.5126673675046,"2","3E","BOP",27.2868954731801
"655","MS1",2045,"MS12",13,"BOP","vivant",1.53390824977744,13.3097844622697,"MS12","3c",250,1312,2,30,13.2105077451665,"2","3E","BOP",64.7461991491838
"656","MS1",2035,"MS12",14,NA,"vivant",0.878508887189836,11.6177554452864,"MS12","3c",250,1312,2,30,7.63866049504955,"2","3E","EPX",28.0243853236058
"657","MS1",2045,"MS12",14,NA,"vivant",0.792296226576515,15.8177554452864,"MS12","3c",250,1312,2,30,10.498944222334,"2","3E","EPX",85.53944670234
"658","MS1",2035,"MS12",15,"ERP","vivant",0.167174902269745,10.1396737341866,"MS12","3c",250,1312,2,30,9.66501023768341,"2","3E","ERP",16.6102133272363
"659","MS1",2045,"MS12",15,"ERP","vivant",0.0979985758406442,13.0396737341866,"MS12","3c",250,1312,2,30,11.1857040467707,"2","3E","ERP",47.2579739167243
"660","MS1",2035,"MS12",16,"ERR","vivant",0.716985364131743,10.6511873041774,"MS12","3c",250,1312,2,30,10.5087358585408,"2","3E","ERR",21.2464907331906
"661","MS1",2045,"MS12",16,"ERR","vivant",0.649679005805693,13.7511873041774,"MS12","3c",250,1312,2,30,12.2124280276787,"2","3E","ERR",57.5235069312285
"662","MS1",2035,"MS12",17,"ERS","vivant",0.105225827087336,11.1689593068111,"MS12","3c",250,1312,2,30,10.1333574111416,"2","3E","ERS",26.0149016372612
"663","MS1",2045,"MS12",17,"ERS","vivant",0.0896770471097432,14.2689593068111,"MS12","3c",250,1312,2,30,11.6443956427431,"2","3E","ERS",62.960620971211
"664","MS1",2035,"MS12",18,NA,"vivant",0.0215176061587826,11.4655035722758,"MS12","3c",250,1312,2,30,10.4396387466824,"2","3E","F_0",28.4861518257794
"665","MS1",2045,"MS12",18,NA,"vivant",0.0181768170990258,14.8655035722758,"MS12","3c",250,1312,2,30,12.8582727423965,"2","3E","F_0",75.3039652797428
"666","MS1",2035,"MS12",19,NA,"vivant",0.0444061347275183,10.3480925159422,"MS12","3c",250,1312,2,30,11.0251309257518,"2","3E","F_1",23.8123877899471
"667","MS1",2045,"MS12",19,NA,"vivant",0.0257992847757838,12.7480925159422,"MS12","3c",250,1312,2,30,12.9435997527119,"2","3E","F_1",56.5546688452876
"668","MS1",2035,"MS12",20,"PEU","vivant",0.236790134491192,11.8816884789133,"MS12","3c",250,1312,2,30,11.883202365054,"2","3E","PEU",42.0578019606721
"669","MS1",2045,"MS12",20,"PEU","vivant",0.165138813096945,16.7816884789133,"MS12","3c",250,1312,2,30,14.781639491871,"2","3E","PEU",129.979178036564
"670","MS1",2035,"MS12",21,"PRP","vivant",0.509191979166128,10.5958426610218,"MS12","3c",250,1312,2,30,11.5056051421416,"2","3E","PRP",NA
"671","MS1",2045,"MS12",21,"PRP","vivant",0.346951443232317,13.2958426610218,"MS12","3c",250,1312,2,30,13.2044850471527,"2","3E","PRP",NA
"672","MS1",2035,"MS12",22,NA,"vivant",0.00485723760187022,11.2975511848308,"MS12","3c",250,1312,2,30,7.08259773829022,"2","3E","RES",19.8931035474891
"673","MS1",2045,"MS12",22,NA,"vivant",0.00445250073893416,15.4975511848308,"MS12","3c",250,1312,2,30,9.35879143689792,"2","3E","RES",64.1938343437427
"674","MS1",2035,"MS12",23,"SAB","vivant",5.48680305222339,11.3314489178158,"MS12","3c",250,1312,2,30,9.31769826720096,"2","3E","SAB",30.9951660640915
"675","MS1",2045,"MS12",23,"SAB","vivant",4.6872818621338,15.6314489178158,"MS12","3c",250,1312,2,30,12.2750061221967,"2","3E","SAB",94.5835950514834
"676","MS1",2035,"MS12",24,"SOA","vivant",0.161596530826022,10.9568196765342,"MS12","3c",250,1312,2,30,11.6859906632723,"2","3E","SOA",NA
"677","MS1",2045,"MS12",24,"SOA","vivant",0.112872775636278,14.0568196765342,"MS12","3c",250,1312,2,30,13.5250543712779,"2","3E","SOA",NA
"678","MS1",2035,"MS12",25,"THO","vivant",0.0251467359827324,10.9398599804906,"MS12","3c",250,1312,2,30,6.69276997281153,"2","3E","THO",19.7695725464394
"679","MS1",2045,"MS12",25,"THO","vivant",0.0220623774054994,13.3398599804906,"MS12","3c",250,1312,2,30,7.82376415413044,"2","3E","THO",41.2048430883686
"680","MS1",2045,"MS12",26,"BOJ","vivant",0.716574872115282,11.0672119806706,"MS12","3c",250,1312,2,30,10.8758853546023,"2","3E","BOJ",28.8497700917756
"681","MS1",2045,"MS12",27,"BOP","vivant",1.8563826327876,10.5027741615773,"MS12","3c",250,1312,2,30,11.8686376600812,"2","3E","BOP",27.0244218687836
"682","MS1",2045,"MS12",28,NA,"vivant",0.823958491672746,11.279573895226,"MS12","3c",250,1312,2,30,7.84134319296614,"2","3E","EPX",26.2367697118923
"683","MS1",2045,"MS12",29,"ERP","vivant",0.112667011166251,10.155222983234,"MS12","3c",250,1312,2,30,9.92274700516623,"2","3E","ERP",17.1775341804033
"684","MS1",2045,"MS12",30,"ERR","vivant",0.751261296148149,10.5901776468428,"MS12","3c",250,1312,2,30,10.8984453458569,"2","3E","ERR",21.5013709663761
"685","MS1",2045,"MS12",31,"ERS","vivant",0.102440699758536,10.9456057054452,"MS12","3c",250,1312,2,30,10.2981657283441,"2","3E","ERS",24.5060019620853
"686","MS1",2045,"MS12",32,NA,"vivant",0.0190649459189809,11.2568895516457,"MS12","3c",250,1312,2,30,10.8341431757538,"2","3E","F_0",27.6712623485259
"687","MS1",2045,"MS12",33,NA,"vivant",0.0340824632020486,10.3532332384939,"MS12","3c",250,1312,2,30,11.5814960930112,"2","3E","F_1",25.0655878122267
"688","MS1",2045,"MS12",34,"PEU","vivant",0.195680994064231,11.6132945136668,"MS12","3c",250,1312,2,30,12.3279036392403,"2","3E","PEU",40.5576094432491
"689","MS1",2045,"MS12",35,"PRP","vivant",0.471756003635365,10.5583888185831,"MS12","3c",250,1312,2,30,11.8980423968636,"2","3E","PRP",NA
"690","MS1",2045,"MS12",36,NA,"vivant",0.0050736612804908,11.0582817197059,"MS12","3c",250,1312,2,30,7.17183680272511,"2","3E","RES",18.6662958845591
"691","MS1",2045,"MS12",37,"SAB","vivant",6.50569309912239,11.1113063508857,"MS12","3c",250,1312,2,30,9.5700129035208,"2","3E","SAB",29.8932307710209
"692","MS1",2045,"MS12",38,"SOA","vivant",0.145773920705279,10.9248244187243,"MS12","3c",250,1312,2,30,12.0886449794685,"2","3E","SOA",NA
"693","MS1",2045,"MS12",39,"THO","vivant",0.0237384558404019,10.7657129777069,"MS12","3c",250,1312,2,30,6.79787871742001,"2","3E","THO",19.0033541391809
"694","MS2",2025,"MS22",1,"BOG","vivant",1,15,"MS22","3c",250,1312,2,30,9.78285665841647,"2","3E","BOG",63.4406057960195
"695","MS2",2035,"MS22",1,"BOG","vivant",0.451535924298994,16.9,"MS22","3c",250,1312,2,30,11.0975741451845,"2","3E","BOG",95.872129448463
"696","MS2",2045,"MS22",1,"BOG","vivant",0.167146971096552,18.4,"MS22","3c",250,1312,2,30,12.4384786988343,"2","3E","BOG",130.521048215556
"697","MS2",2025,"MS22",2,"BOJ","vivant",1,15,"MS22","3c",250,1312,2,30,10.8770563853109,"2","3E","BOJ",70.2870640283869
"698","MS2",2035,"MS22",2,"BOJ","vivant",0.918323555264618,18.4,"MS22","3c",250,1312,2,30,11.9487524467765,"2","3E","BOJ",124.97012034608
"699","MS2",2045,"MS22",2,"BOJ","vivant",0.834314403065478,21.3,"MS22","3c",250,1312,2,30,13.0864632950698,"2","3E","BOJ",188.831793659337
"700","MS2",2025,"MS22",3,"BOP","vivant",1,15,"MS22","3c",250,1312,2,30,12.9945458129953,"2","3E","BOP",86.8698782800343
"701","MS2",2035,"MS22",3,"BOP","vivant",0.866799701922108,17.1,"MS22","3c",250,1312,2,30,14.0668534628084,"2","3E","BOP",128.550369514749
"702","MS2",2045,"MS22",3,"BOP","vivant",0.738001068641868,19,"MS22","3c",250,1312,2,30,15.3203228845725,"2","3E","BOP",177.641971076702
"703","MS2",2025,"MS22",4,"EPB","vivant",1,15,"MS22","3c",250,1312,2,30,9.82451330033195,"2","3E","EPX",70.7745923284954
"704","MS2",2035,"MS22",4,"EPB","vivant",0.931896586461218,19.6,"MS22","3c",250,1312,2,30,12.3478576804901,"2","3E","EPX",160.237118755062
"705","MS2",2045,"MS22",4,"EPB","vivant",0.857025220148867,23.6,"MS22","3c",250,1312,2,30,14.7049920697137,"2","3E","EPX",278.020105614035
"706","MS2",2025,"MS22",5,"ERR","vivant",1,15,"MS22","3c",250,1312,2,30,11.0910820679575,"2","3E","ERR",65.6859472378364
"707","MS2",2035,"MS22",5,"ERR","vivant",0.877222923889725,17.6,"MS22","3c",250,1312,2,30,12.165866918664,"2","3E","ERR",105.999420579201
"708","MS2",2045,"MS22",5,"ERR","vivant",0.763606804284614,20,"MS22","3c",250,1312,2,30,13.4340949329232,"2","3E","ERR",156.171817397346
"709","MS2",2025,"MS22",6,"PET","vivant",1,15,"MS22","3c",250,1312,2,30,12.5272584172855,"2","3E","PEU",84.1870770327377
"710","MS2",2035,"MS22",6,"PET","vivant",0.840865917863792,18.7,"MS22","3c",250,1312,2,30,14.2546623493473,"2","3E","PEU",160.318462254815
"711","MS2",2045,"MS22",6,"PET","vivant",0.692256501318113,22.2,"MS22","3c",250,1312,2,30,16.2479935974482,"2","3E","PEU",265.425385778768
"712","MS2",2025,"MS22",7,"PIG","vivant",1,15,"MS22","3c",250,1312,2,30,10.6931516254792,"2","3E","PIG",77.328241613626
"713","MS2",2035,"MS22",7,"PIG","vivant",0.943754089756853,19,"MS22","3c",250,1312,2,30,12.7881135263032,"2","3E","PIG",155.893538104482
"714","MS2",2045,"MS22",7,"PIG","vivant",0.867435369329136,22.4,"MS22","3c",250,1312,2,30,15.314802154409,"2","3E","PIG",261.384528694851
"715","MS2",2025,"MS22",8,"PIB","vivant",1,15,"MS22","3c",250,1312,2,30,9.71784713458758,"2","3E","PIN",71.0787312176406
"716","MS2",2035,"MS22",8,"PIB","vivant",0.942489672845672,20.5,"MS22","3c",250,1312,2,30,12.5254106937578,"2","3E","PIN",181.815167589162
"717","MS2",2045,"MS22",8,"PIB","vivant",0.882772594664727,25.8,"MS22","3c",250,1312,2,30,15.2857737067267,"2","3E","PIN",352.521297239229
"718","MS2",2025,"MS22",9,"PRP","vivant",1,15,"MS22","3c",250,1312,2,30,12.9945458129953,"2","3E","PRP",NA
"719","MS2",2035,"MS22",9,"PRP","vivant",0.601898580641184,16.2,"MS22","3c",250,1312,2,30,13.7765904913247,"2","3E","PRP",NA
"720","MS2",2045,"MS22",9,"PRP","vivant",0.272372882798782,17.3,"MS22","3c",250,1312,2,30,14.7905530986412,"2","3E","PRP",NA
"721","MS2",2025,"MS22",10,"SAB","vivant",1,15,"MS22","3c",250,1312,2,30,11.0455394010465,"2","3E","SAB",77.4322041636632
"722","MS2",2035,"MS22",10,"SAB","vivant",0.864846587240876,19.5,"MS22","3c",250,1312,2,30,13.8040684573914,"2","3E","SAB",170.621452517835
"723","MS2",2045,"MS22",10,"SAB","vivant",0.711502142047448,23.5,"MS22","3c",250,1312,2,30,16.2200288213897,"2","3E","SAB",289.627449409226
"724","MS2",2025,"MS22",11,"SAL","vivant",1,15,"MS22","3c",250,1312,2,30,12.9945458129953,"2","3E","SAL",NA
"725","MS2",2035,"MS22",11,"SAL","vivant",0.680636792339111,16.8,"MS22","3c",250,1312,2,30,13.9719870777827,"2","3E","SAL",NA
"726","MS2",2045,"MS22",11,"SAL","vivant",0.425308975987129,18.4,"MS22","3c",250,1312,2,30,15.1395450298318,"2","3E","SAL",NA
"727","MS2",2025,"MS22",12,"SOA","vivant",1,15,"MS22","3c",250,1312,2,30,12.9945458129953,"2","3E","SOA",NA
"728","MS2",2035,"MS22",12,"SOA","vivant",0.806323457306496,16.7,"MS22","3c",250,1312,2,30,13.9399516520062,"2","3E","SOA",NA
"729","MS2",2045,"MS22",12,"SOA","vivant",0.616924089766304,18.2,"MS22","3c",250,1312,2,30,15.0778203816279,"2","3E","SOA",NA
"730","MS2",2025,"MS22",13,"THO","vivant",1,15,"MS22","3c",250,1312,2,30,8.01821122008079,"2","3E","THO",56.29464948317
"731","MS2",2035,"MS22",13,"THO","vivant",0.925752485095705,18.1,"MS22","3c",250,1312,2,30,9.10533837204368,"2","3E","THO",96.9934885456187
"732","MS2",2045,"MS22",13,"THO","vivant",0.84753913412447,20.9,"MS22","3c",250,1312,2,30,10.1785736280078,"2","3E","THO",145.836502325254
"733","MS2",2035,"MS22",14,"BOG","vivant",0.034368298872684,10.2065062947249,"MS22","3c",250,1312,2,30,9.50707794890747,"2","3E","BOG",18.3358671366425
"734","MS2",2045,"MS22",14,"BOG","vivant",0.0166517014427,11.3065062947249,"MS22","3c",250,1312,2,30,10.7288140195275,"2","3E","BOG",30.8496383191049
"735","MS2",2035,"MS22",15,"BOJ","vivant",0.106962949320737,10.9839430128753,"MS22","3c",250,1312,2,30,9.83212834451967,"2","3E","BOJ",25.3692208222692
"736","MS2",2045,"MS22",15,"BOJ","vivant",0.0967927807527858,13.5839430128753,"MS22","3c",250,1312,2,30,11.1671273088034,"2","3E","BOJ",55.7953700350349
"737","MS2",2035,"MS22",16,"BOP","vivant",3.40054893331342,10.5012755668941,"MS22","3c",250,1312,2,30,11.4485581815755,"2","3E","BOP",26.0530131804512
"738","MS2",2045,"MS22",16,"BOP","vivant",2.87878202997989,12.4012755668941,"MS22","3c",250,1312,2,30,12.89723193759,"2","3E","BOP",51.6957612277083
"739","MS2",2035,"MS22",17,NA,"vivant",2.11153158765469,11.239254352661,"MS22","3c",250,1312,2,30,7.94650636913408,"2","3E","EPX",26.2855211335234
"740","MS2",2045,"MS22",17,NA,"vivant",1.96366728807704,14.739254352661,"MS22","3c",250,1312,2,30,10.6030626269495,"2","3E","EPX",73.2722179550231
"741","MS2",2035,"MS22",18,"ERR","vivant",0.417326569579509,10.5077232766881,"MS22","3c",250,1312,2,30,9.86388583961815,"2","3E","ERR",18.8103480386741
"742","MS2",2045,"MS22",18,"ERR","vivant",0.359333780262037,13.0077232766881,"MS22","3c",250,1312,2,30,11.4024451290386,"2","3E","ERR",45.9036438191753
"743","MS2",2035,"MS22",19,NA,"vivant",0.0419196533461408,10.2743351373287,"MS22","3c",250,1312,2,30,9.55612312814161,"2","3E","FEU",18.8721529821421
"744","MS2",2045,"MS22",19,NA,"vivant",0.0328303936888821,12.4743351373287,"MS22","3c",250,1312,2,30,10.7936994341722,"2","3E","FEU",42.3558398716492
"745","MS2",2035,"MS22",20,"PEU","vivant",1.12886114370778,10.9264906384471,"MS22","3c",250,1312,2,30,11.0600082521282,"2","3E","PEU",29.5030588905482
"746","MS2",2045,"MS22",20,"PEU","vivant",0.872739200873878,13.7264906384471,"MS22","3c",250,1312,2,30,13.2343718310176,"2","3E","PEU",70.8732070538329
"747","MS2",2035,"MS22",21,"PIG","vivant",0.0251663856598218,10.9903297759744,"MS22","3c",250,1312,2,30,9.68960540810745,"2","3E","PIG",29.9731529139593
"748","MS2",2045,"MS22",21,"PIG","vivant",0.0227778584729667,13.8903297759744,"MS22","3c",250,1312,2,30,12.420349831741,"2","3E","PIG",74.5931770214363
"749","MS2",2035,"MS22",22,"PIN","vivant",0.0359664726512706,11.3920126965377,"MS22","3c",250,1312,2,30,8.3544537892254,"2","3E","PIN",29.2569496238978
"750","MS2",2045,"MS22",22,"PIN","vivant",0.0337808921831624,15.6920126965377,"MS22","3c",250,1312,2,30,11.377708401999,"2","3E","PIN",92.4559674808528
"751","MS2",2035,"MS22",23,"PRP","vivant",0.753537494149515,10.3200216682169,"MS22","3c",250,1312,2,30,11.3567677277387,"2","3E","PRP",NA
"752","MS2",2045,"MS22",23,"PRP","vivant",0.395216449196247,11.8200216682169,"MS22","3c",250,1312,2,30,12.6268101967662,"2","3E","PRP",NA
"753","MS2",2035,"MS22",24,NA,"vivant",0.0188871873502354,11.1576101319919,"MS22","3c",250,1312,2,30,7.01180410368562,"2","3E","RES",18.8474468254079
"754","MS2",2045,"MS22",24,NA,"vivant",0.0143770216491015,16.0576101319919,"MS22","3c",250,1312,2,30,9.64393243654029,"2","3E","RES",72.0161264218092
"755","MS2",2035,"MS22",25,"SAB","vivant",14.0426569677155,11.0624837245772,"MS22","3c",250,1312,2,30,9.19242220013172,"2","3E","SAB",28.302569268787
"756","MS2",2045,"MS22",25,"SAB","vivant",12.2216142871646,14.4624837245772,"MS22","3c",250,1312,2,30,11.7877708950018,"2","3E","SAB",75.8303253874285
"757","MS2",2035,"MS22",26,"SAL","vivant",0.099279479640137,10.5384076666182,"MS22","3c",250,1312,2,30,11.4671949977644,"2","3E","SAL",NA
"758","MS2",2045,"MS22",26,"SAL","vivant",0.0544821715844861,12.0384076666182,"MS22","3c",250,1312,2,30,12.7297819031556,"2","3E","SAL",NA
"759","MS2",2035,"MS22",27,"SOA","vivant",0.210134523445459,10.4699007283533,"MS22","3c",250,1312,2,30,11.4327668430964,"2","3E","SOA",NA
"760","MS2",2045,"MS22",27,"SOA","vivant",0.156661394257955,12.1699007283533,"MS22","3c",250,1312,2,30,12.7909797622899,"2","3E","SOA",NA
"761","MS2",2035,"MS22",28,"THO","vivant",0.0502507686551535,11.2145952088684,"MS22","3c",250,1312,2,30,6.77262095252954,"2","3E","THO",21.7141072591574
"762","MS2",2045,"MS22",28,"THO","vivant",0.0465508571697991,13.7145952088684,"MS22","3c",250,1312,2,30,7.96691864559012,"2","3E","THO",45.0223732160171
"763","MS2",2045,"MS22",29,"BOG","vivant",0.0109210003938016,9.72757968704477,"MS22","3c",250,1312,2,30,10.2130349156103,"2","3E","BOG",15.6367078600647
"764","MS2",2045,"MS22",30,"BOJ","vivant",0.0577049140762359,10.577656371743,"MS22","3c",250,1312,2,30,10.07421270644,"2","3E","BOJ",22.4772301660697
"765","MS2",2045,"MS22",31,"BOP","vivant",2.49144262806082,10.2605178606128,"MS22","3c",250,1312,2,30,11.839057766279,"2","3E","BOP",24.4795656617948
"766","MS2",2045,"MS22",32,NA,"vivant",1.54357228293762,10.7925033848207,"MS22","3c",250,1312,2,30,8.16730485574818,"2","3E","EPX",23.6024222489113
"767","MS2",2045,"MS22",33,"ERR","vivant",0.380623368799167,10.3757074704932,"MS22","3c",250,1312,2,30,10.3293077875383,"2","3E","ERR",18.6132029643466
"768","MS2",2045,"MS22",34,NA,"vivant",0.0441960736151268,9.95604183240016,"MS22","3c",250,1312,2,30,9.8125014921284,"2","3E","FEU",16.775746840773
"769","MS2",2045,"MS22",35,"PEU","vivant",0.42572838062737,10.7259892819587,"MS22","3c",250,1312,2,30,11.660353968069,"2","3E","PEU",29.0333714562359
"770","MS2",2045,"MS22",36,"PIG","vivant",0.00409842804904755,10.0863064517331,"MS22","3c",250,1312,2,30,10.3516338236481,"2","3E","PIG",23.4273748751088
"771","MS2",2045,"MS22",37,"PIN","vivant",0.0206606786302959,10.8012233152365,"MS22","3c",250,1312,2,30,8.69728714797742,"2","3E","PIN",25.5708555150356
"772","MS2",2045,"MS22",38,"PRP","vivant",0.430470635112577,10.207140683723,"MS22","3c",250,1312,2,30,11.8103342599746,"2","3E","PRP",NA
"773","MS2",2045,"MS22",39,NA,"vivant",0.0126884473130681,11.3279808538503,"MS22","3c",250,1312,2,30,7.37671233203545,"2","3E","RES",20.9136994208073
"774","MS2",2045,"MS22",40,"SAB","vivant",12.0341725896124,10.6518831582156,"MS22","3c",250,1312,2,30,9.41765624905181,"2","3E","SAB",25.4864264746591
"775","MS2",2045,"MS22",41,"SAL","vivant",0.0389258079646601,10.4603403928075,"MS22","3c",250,1312,2,30,11.9454889704519,"2","3E","SAL",NA
"776","MS2",2045,"MS22",42,"SOA","vivant",0.145462869719949,10.316234623272,"MS22","3c",250,1312,2,30,11.8689074836848,"2","3E","SOA",NA
"777","MS2",2045,"MS22",43,"THO","vivant",0.0468004910247876,10.8501213638839,"MS22","3c",250,1312,2,30,6.84903422323703,"2","3E","THO",19.6711556100792
"778","MS6",2025,"MS62",1,"BOP","vivant",1,15,"MS62","3c",250,1312,2,30,12.8325837282114,"2","3E","BOP",85.7871450476738
"779","MS6",2035,"MS62",1,"BOP","vivant",0.887605975060656,17.5,"MS62","3c",250,1312,2,30,13.7927029736848,"2","3E","BOP",132.916663050806
"780","MS6",2045,"MS62",1,"BOP","vivant",0.766003438250293,19.7,"MS62","3c",250,1312,2,30,15.0184672991309,"2","3E","BOP",188.608238343145
"781","MS6",2025,"MS62",2,"EPB","vivant",1,15,"MS62","3c",250,1312,2,30,9.3783238995107,"2","3E","EPX",67.560298451632
"782","MS6",2035,"MS62",2,"EPB","vivant",0.935036978259702,19.2,"MS62","3c",250,1312,2,30,11.4384653496429,"2","3E","EPX",142.180235714839
"783","MS6",2045,"MS62",2,"EPB","vivant",0.866690391761516,23.4,"MS62","3c",250,1312,2,30,13.7525176815696,"2","3E","EPX",255.666067177384
"784","MS6",2025,"MS62",3,"ERR","vivant",1,15,"MS62","3c",250,1312,2,30,11.2774498931048,"2","3E","ERR",66.7896941089215
"785","MS6",2035,"MS62",3,"ERR","vivant",0.939631121457661,18.3,"MS62","3c",250,1312,2,30,12.2954067338989,"2","3E","ERR",117.153478092881
"786","MS6",2045,"MS62",3,"ERR","vivant",0.887623596349411,21.4,"MS62","3c",250,1312,2,30,13.6012431233738,"2","3E","ERR",183.314285299745
"787","MS6",2025,"MS62",4,"PET","vivant",1,15,"MS62","3c",250,1312,2,30,11.9715153028069,"2","3E","PEU",80.4523102680902
"788","MS6",2035,"MS62",4,"PET","vivant",0.799369199545238,18.3,"MS62","3c",250,1312,2,30,13.1938709560985,"2","3E","PEU",141.383225293331
"789","MS6",2045,"MS62",4,"PET","vivant",0.649778071851308,21.6,"MS62","3c",250,1312,2,30,14.976430293106,"2","3E","PEU",230.732079929192
"790","MS6",2025,"MS62",5,"PRP","vivant",1,15,"MS62","3c",250,1312,2,30,12.8325837282114,"2","3E","PRP",NA
"791","MS6",2035,"MS62",5,"PRP","vivant",0.585198018566277,17.5,"MS62","3c",250,1312,2,30,13.7927029736848,"2","3E","PRP",NA
"792","MS6",2045,"MS62",5,"PRP","vivant",0.364687516552725,20.1,"MS62","3c",250,1312,2,30,15.1260253174357,"2","3E","PRP",NA
"793","MS6",2025,"MS62",6,"SAB","vivant",1,15,"MS62","3c",250,1312,2,30,10.3015726617983,"2","3E","SAB",72.2167970791541
"794","MS6",2035,"MS62",6,"SAB","vivant",0.845138438112351,19.4,"MS62","3c",250,1312,2,30,12.7767005209138,"2","3E","SAB",156.277973161152
"795","MS6",2045,"MS62",6,"SAB","vivant",0.689031796884072,23.7,"MS62","3c",250,1312,2,30,15.1462861381478,"2","3E","SAB",274.874252827321
"796","MS6",2035,"MS62",7,"BOP","vivant",2.56836029643475,10.5388467029663,"MS62","3c",250,1312,2,30,11.1623078440842,"2","3E","BOP",25.766237473194
"797","MS6",2045,"MS62",7,"BOP","vivant",2.26574463393804,12.7388467029663,"MS62","3c",250,1312,2,30,12.6349837468225,"2","3E","BOP",54.7708276497539
"798","MS6",2035,"MS62",8,NA,"vivant",2.12420984758855,11.7502490056441,"MS62","3c",250,1312,2,30,7.68429268944584,"2","3E","EPX",29.1745089292241
"799","MS6",2045,"MS62",8,NA,"vivant",1.97931997712947,15.2502490056441,"MS62","3c",250,1312,2,30,10.1542196329133,"2","3E","EPX",76.0434264976015
"800","MS6",2035,"MS62",9,"ERR","vivant",1.8587517211729,10.5678075384184,"MS62","3c",250,1312,2,30,9.88890947467615,"2","3E","ERR",19.3326590417592
"801","MS6",2045,"MS62",9,"ERR","vivant",1.73008938708545,13.2678075384184,"MS62","3c",250,1312,2,30,11.4058782060102,"2","3E","ERR",48.6136932555112
"802","MS6",2035,"MS62",10,NA,"vivant",0.253555754120908,10.8561370993708,"MS62","3c",250,1312,2,30,10.2701601750562,"2","3E","FEU",25.3641084123655
"803","MS6",2045,"MS62",10,NA,"vivant",0.157028408136618,13.1561370993708,"MS62","3c",250,1312,2,30,11.4839390590136,"2","3E","FEU",52.5426762022836
"804","MS6",2035,"MS62",11,"PEU","vivant",1.11221492566099,10.8274485753674,"MS62","3c",250,1312,2,30,10.2766912488555,"2","3E","PEU",26.5095741511946
"805","MS6",2045,"MS62",11,"PEU","vivant",0.815435873064854,13.4274485753674,"MS62","3c",250,1312,2,30,12.1886941072548,"2","3E","PEU",61.5315546298247
"806","MS6",2035,"MS62",12,"PRP","vivant",0.146799578194203,10.2801129473354,"MS62","3c",250,1312,2,30,11.0351383820458,"2","3E","PRP",NA
"807","MS6",2045,"MS62",12,"PRP","vivant",0.0772846183959674,11.9801129473354,"MS62","3c",250,1312,2,30,12.2997428772508,"2","3E","PRP",NA
"808","MS6",2035,"MS62",13,NA,"vivant",0.180822162845086,11.333721755496,"MS62","3c",250,1312,2,30,6.90890544021448,"2","3E","RES",19.621819888687
"809","MS6",2045,"MS62",13,NA,"vivant",0.161725717699273,14.133721755496,"MS62","3c",250,1312,2,30,8.52661393535133,"2","3E","RES",46.4492304444237
"810","MS6",2035,"MS62",14,"SAB","vivant",8.61522224520238,11.1822789354478,"MS62","3c",250,1312,2,30,8.46311951233125,"2","3E","SAB",26.9874202799625
"811","MS6",2045,"MS62",14,"SAB","vivant",7.42078870310321,14.7822789354478,"MS62","3c",250,1312,2,30,10.9793533025114,"2","3E","SAB",74.3833476065197
"812","MS6",2045,"MS62",15,"BOP","vivant",2.23715023892369,10.3260064618775,"MS62","3c",250,1312,2,30,11.4977569696432,"2","3E","BOP",24.421618341959
"813","MS6",2045,"MS62",16,NA,"vivant",1.68673939974213,11.3582130534166,"MS62","3c",250,1312,2,30,7.90112550556609,"2","3E","EPX",27.0262631965779
"814","MS6",2045,"MS62",17,"ERR","vivant",1.90550362286559,10.3506832890422,"MS62","3c",250,1312,2,30,10.2435235825716,"2","3E","ERR",18.2553989612976
"815","MS6",2045,"MS62",18,NA,"vivant",0.233459285005896,10.5963619316308,"MS62","3c",250,1312,2,30,10.5118264340352,"2","3E","FEU",23.6209985542921
"816","MS6",2045,"MS62",19,"PEU","vivant",0.728422251908021,10.5719171344628,"MS62","3c",250,1312,2,30,10.7547998521788,"2","3E","PEU",25.3234266053706
"817","MS6",2045,"MS62",20,"PRP","vivant",0.108539674874168,10.1055456889158,"MS62","3c",250,1312,2,30,11.3826444168964,"2","3E","PRP",NA
"818","MS6",2045,"MS62",21,NA,"vivant",0.13798253239738,11.0033002616808,"MS62","3c",250,1312,2,30,6.97616962870125,"2","3E","RES",17.8290658880027
"819","MS6",2045,"MS62",22,"SAB","vivant",7.36397369748588,10.8742594989635,"MS62","3c",250,1312,2,30,8.68104504921949,"2","3E","SAB",25.2383227374946
